Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,08h 10m,INR 2081,8 Seats available,"4.5
34",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,04:10,08h 10m,INR 2105,8 Seats available,"4.7
25",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,09h 30m,INR 2030,4 Seats available,"4.4
30",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Zingbus Plus,VE A/C Sleeper (2+1),20:50,05:05,08h 15m,1881,8 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 1879,2 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 1699,6 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,08h 45m,INR 2299,4 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Amrutyog Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 1888,22 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,AC Sleeper (2+1),19:00,03:25,08h 25m,INR 1995,4 Seats available,"4.7
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 1499,3 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,05:45,07h 30m,INR 2250,4 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,INR 1899,27 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 2200,4 Seats available,"2.8
5",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Indumati Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 2080,8 Seats available,"2.3
10",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Zingbus Plus,AC Sleeper (2+1),18:10,02:10,08h 00m,2200,3 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,03:40,08h 00m,2379,3 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:50,05:10,08h 20m,INR 1998,12 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,07h 40m,INR 2742,2 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,05:30,08h 30m,INR 1690,22 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,05:00,09h 00m,INR 1900,8 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,04:30,07h 30m,1728,11 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,07:16,08h 45m,INR 2250,22 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,03:45,08h 15m,INR 1999,2 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,05:10,09h 40m,INR 1999,15 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,05:32,08h 00m,INR 2499,3 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,05:03,09h 00m,INR 1999,3 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels ( Ashray ),A/C Sleeper (2+1),22:02,07:32,09h 30m,INR 1799,1 Seat available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:15,09h 15m,INR 1299,10 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:45,05:05,08h 20m,INR 5000,34 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Amrutyog Travels,NON A/C Sleeper (2+1),19:00,03:00,08h 00m,INR 5000,36 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels ( Gogte ),A/C Sleeper (2+1),19:02,04:32,09h 30m,INR 1799,4 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,04:00,09h 30m,INR 1999,1 Seat available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,04:15,09h 15m,INR 1950,2 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 1799,2 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 2399,21 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 2050,8 Seats available,"4.4
16",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
VRL Travels,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 1600,7 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Giroba Travels (Shree),A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1800,13 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Gujarat Travels,AC Sleeper (2+1),17:45,23:55,06h 10m,INR 2000,1 Seat available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Giroba Travels (Kelkar),NON A/C Airbus (2+2),18:00,04:00,10h 00m,INR 1299,2 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 1830,1 Seat available,3.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,AC Sleeper (2+1),20:00,04:10,08h 10m,INR 2755,34 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:15,09h 15m,INR 948,6 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:20,04:30,08h 10m,INR 948,12 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
IntrCity SmartBus,AC Sleeper (2+1),19:05,03:30,08h 25m,INR 1755,12 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Manish Sharma Travels,A/C Sleeper (2+1),20:00,04:00,08h 00m,INR 1900,17 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Manish Patil Travels,A/C Sleeper (2+1),17:30,03:30,10h 00m,INR 2000,1 Seat available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Manish Roshan Travels,A/C Sleeper (2+1),19:00,05:30,10h 30m,INR 1900,11 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Ashray Travels,NON A/C Sleeper (2+1),19:00,04:30,57h 30m,INR 3500,30 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:45,07:15,08h 30m,INR 1890,19 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,04:00,07h 00m,INR 2520,36 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,03:00,09h 30m,INR 2299,1 Seat available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
"National Travels,Goa",NON A/C Sleeper (2+1),18:45,04:00,09h 15m,INR 3000,21 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Giroba Travels (Kelkar),Non A/C Seater / Sleeper (2+1),17:45,04:30,10h 45m,INR 1799,1 Seat available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Giroba Travels,A/C Seater Hi-Tech Push Back (2+2),18:00,03:15,09h 15m,INR 1200,19 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Naik Tours And Travels,NON A/C Sleeper (2+1),17:20,04:05,10h 45m,INR 1600,7 Seats available,2.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
Amrutyog Travels,NON A/C Sleeper (2+1),20:30,03:00,06h 30m,INR 5000,36 Seats available, ,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara,Kadamba
