Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),18:45,02:45,08h 00m,INR 1400,3 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),19:40,02:55,07h 15m,925,1 Seat available,"3.7
10",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Ashok tour and travels,NON A/C Sleeper (2+1),17:45,02:14,08h 29m,INR 800,20 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),17:27,02:30,09h 13m,INR 650,9 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Ankit Travels,A/C Seater / Sleeper (2+1),18:30,02:25,07h 55m,810,27 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Natraj Travels,A/C Seater / Sleeper (2+1),19:45,04:15,08h 30m,INR 450,13 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
VIKAS TRAVELS ®,A/C Sleeper (2+1),19:00,02:20,07h 20m,INR 1333.33,2 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Shri Rishabh Travels,AC Sleeper (2+1),19:00,02:30,07h 30m,INR 1190,10 Seats available,3.9,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Nandu Travels,NON A/C Sleeper (2+1),17:50,02:03,08h 13m,INR 1000,4 Seats available,3.6,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),18:10,01:40,07h 30m,INR 900,18 Seats available,3.1,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:00,06:15,08h 15m,INR 400,29 Seats available,"2.4
29",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:50,23:59,06h 09m,INR 500,18 Seats available,"2.2
40",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),19:35,04:30,08h 55m,INR 699,17 Seats available,2.2,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Rishabh Travels Ajay Raj,Bharat Benz A/C Seater /Sleeper (2+1),21:55,05:05,07h 10m,647,12 Seats available,"2.2
21",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),17:55,02:00,08h 05m,570,29 Seats available,"2.4
10",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Rishabh Travels-Neeraj,A/C Seater / Sleeper (2+1),18:30,03:00,08h 30m,416,9 Seats available,"2.7
10",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
PAL BUS(Patel Travels®),NON AC Seater / Sleeper 2+1,22:00,07:05,09h 05m,INR 400,10 Seats available,"1.8
10",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Chandra Travel Singhana,A/C Seater / Sleeper (2+1),19:15,05:00,09h 45m,450,17 Seats available,"2.8
9",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),18:25,03:15,08h 50m,415,17 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),19:00,02:55,07h 55m,570,23 Seats available,2.4,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Om shree ji travles,NON A/C Sleeper (2+1),17:35,02:30,08h 55m,740,15 Seats available,2.9,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
SHREE KAMBESHWAR TRAVELS,NON A/C Sleeper (2+1),20:25,04:40,08h 15m,INR 699,17 Seats available,"1.0
3",https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Nirman Travels,A/C Sleeper (2+1),18:00,02:15,08h 15m,INR 999,15 Seats available,2.3,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Mahaveer Travels Agency,NON AC Seater / Sleeper 2+1,22:05,05:15,07h 10m,INR 500,31 Seats available,1.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Mahaveer Travels Agency,NON A/C Seater/ Sleeper (2+1),20:55,04:45,07h 50m,INR 600,24 Seats available,1.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Vinayak Travel Agency,A/C Seater / Sleeper (2+1),19:15,05:30,10h 15m,INR 380.95,20 Seats available, ,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Gulzar Tours and Travels,A/C Sleeper (2+1),22:30,06:10,07h 40m,INR 699,6 Seats available, ,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
