Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06:30,06h 35m,INR 999,18 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:16,05:30,06h 14m,INR 1299,2 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:45,06:30,06h 45m,INR 1100,3 Seats available,"2.8
5",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
Bharathi Travels,A/C Sleeper (2+1),17:00,23:48,06h 48m,INR 1399,12 Seats available,"1.6
5",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
NS Transports,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,INR 899,1 Seat available,4.2,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
NS Transports,Non A/C Seater / Sleeper (2+1),23:36,06:00,06h 24m,INR 899,1 Seat available,4.2,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
P K Travels,A/C Seater / Sleeper (2+1),23:50,06:45,06h 55m,INR 950,16 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
FAST LINE BUS,A/C Sleeper (2+1),23:15,06:15,07h 00m,INR 1188,14 Seats available,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
SAAM BUS,VE A/C Sleeper (2+1),23:05,06:00,06h 55m,925,4 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
SAAM BUS,VE A/C Sleeper (2+1),23:06,06:00,06h 54m,INR 1000,4 Seats available,4.0,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
PSK Travels,Bharat Benz A/C Sleeper (2+1),17:05,23:35,06h 30m,INR 1440,8 Seats available,3.9,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:10,05:30,06h 20m,INR 1099,10 Seats available,3.4,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
Sam Tourist,A/C Sleeper (2+1),23:40,06:30,06h 50m,INR 1099,12 Seats available,3.1,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:11,05:30,06h 19m,999,17 Seats available,3.0,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),16:30,23:10,06h 40m,INR 1300,15 Seats available,3.0,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
A1 Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 800,1 Seat available,"2.8
15",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
Sam Tourist,A/C Sleeper (2+1),23:45,06:30,06h 45m,1044,12 Seats available,1.9,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
Usha Transport,NON A/C Sleeper (2+1),22:45,05:00,06h 15m,INR 950,10 Seats available,2.6,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore,Kerala
KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),18:00,01:55,07h 55m,INR 463,7 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,23:35,05h 30m,INR 494,26 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,INR 370,6 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),18:45,00:35,05h 50m,INR 494,9 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 2996,Super Fast Non AC Seater (2+3),19:15,02:30,07h 15m,INR 332,39 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,INR 381,4 Seats available,"3.8
4",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 3205,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,20:05,02:50,06h 45m,INR 494,4 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,INR 355,27 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,INR 350,2 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 2985,Super Fast Non AC Seater (2+3),20:35,03:35,07h 00m,INR 332,29 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,03:45,06h 30m,INR 332,43 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:20,04:40,07h 20m,INR 332,47 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 523,Super Express Non AC Seater Air Bus (2+2),21:30,02:20,04h 50m,INR 381,13 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,04:15,06h 25m,INR 332,21 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 1199,Super Express Non AC Seater Air Bus (2+2),21:55,04:05,06h 10m,INR 381,5 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 3276,Swift Deluxe Non AC Air Bus (2+2),22:00,04:20,06h 20m,INR 494,13 Seats available,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,04:20,06h 00m,INR 381,1 Seat available,"4.7
9",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,05:30,06h 24m,INR 332,16 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Madhavi Travels,A/C Sleeper (2+1),18:50,03:00,08h 10m,INR 999,9 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,04:30,04h 31m,INR 899,23 Seats available,"3.5
4",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Sonia Travels,A/C Seater/Sleeper (2+1),19:10,02:29,07h 19m,INR 750,28 Seats available,4.1,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,INR 700,10 Seats available,"3.0
22",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,INR 1100,2 Seats available,3.0,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 800,12 Seats available,"2.5
13",https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Sonia Travels,A/C Semi Sleeper (2+2),20:10,02:45,06h 35m,INR 700,22 Seats available,4.1,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Holy Maria Travels,A/C Semi Sleeper (2+2),18:20,02:10,07h 50m,INR 700,17 Seats available,3.7,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,INR 900,15 Seats available,3.7,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kerala
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,INR 600,16 Seats available,"3.9
119",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,648,16 Seats available,"3.1
87",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
A1 Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:00,09h 00m,833,4 Seats available,"3.4
35",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:01,05:00,10h 59m,INR 1000,4 Seats available,"3.5
20",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:00,06:00,09h 00m,INR 700,14 Seats available,"2.7
62",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:40,04:30,07h 50m,INR 899,23 Seats available,"3.7
10",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,INR 700,6 Seats available,"3.4
130",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:45,04:50,08h 05m,INR 999,18 Seats available,"4.2
32",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:30,09h 15m,648,16 Seats available,"3.0
47",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
Galaxy Tours,A/C Semi Sleeper (2+2),21:00,06:00,09h 00m,INR 700,10 Seats available,"2.5
19",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,INR 800,12 Seats available,"2.2
17",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,Kerala
KSRTC (Kerala) - 3266,Super Express Non AC Seater Air Bus (2+2),22:11,05:36,07h 25m,INR 791,1 Seat available,4.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 899,6 Seats available,"4.3
323",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Blue Lagoon Holidays,A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,INR 749,6 Seats available,"4.3
33",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08h 15m,INR 1100,2 Seats available,"4.0
98",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
P K Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 1300,2 Seats available,"4.1
39",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Arya Travels,A/C Seater/Sleeper (2+1),21:30,06:45,09h 15m,INR 895,2 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,INR 1099,2 Seats available,"4.6
265",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,INR 900,1 Seat available,"4.1
58",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,INR 1099,1 Seat available,"4.4
193",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,749,3 Seats available,"3.8
121",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Golden Travels,NON A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 1199,1 Seat available,"3.8
31",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Rukma Travels,A/C Seater/Sleeper (2+1),21:00,06:00,09h 00m,INR 999,3 Seats available,"3.3
22",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Arya Travels,A/C Sleeper (2+1),21:20,05:30,08h 10m,INR 1095,2 Seats available,"3.2
50",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,INR 900,1 Seat available,"3.4
75",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:30,10h 00m,INR 899,4 Seats available,"3.4
44",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,INR 900,8 Seats available,"2.9
9",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Sam Tourist,A/C Sleeper (2+1),21:35,06:05,08h 30m,1044,7 Seats available,"2.7
11",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,05:00,08h 15m,INR 900,1 Seat available,"2.9
39",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur (Kerala) to Bangalore,Kerala
Arjun Holidays,A/C Seater Push Back (2+2),21:50,02:15,04h 25m,INR 749,30 Seats available,3.6,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,03:50,04h 20m,INR 680,5 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:55,04:45,04h 50m,774,22 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,04:25,04h 26m,INR 700,5 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Cochin Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,05:05,05h 06m,INR 700,5 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
EMERALD TRAVELS,Bharat Benz A/C Seater (2+2),23:59,05:30,05h 31m,INR 699,29 Seats available,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),00:20,04:45,04h 25m,725,6 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
UFO Bus,Volvo A/C Semi Sleeper (2+2),00:20,04:45,04h 25m,INR 799,6 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Aadithya Travels,A/C Seater/Sleeper (2+1),23:30,04:15,04h 45m,INR 500,15 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
CGR Tranz,A/C Semi Sleeper (2+2),23:59,04:20,04h 21m,INR 700,19 Seats available, ,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Perinchery Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:30,23:35,04h 05m,INR 850,25 Seats available,4.7,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
EMERALD TRAVELS,A/C Sleeper (2+1),22:10,01:25,03h 15m,INR 1499,8 Seats available,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,02:45,03h 15m,INR 1099,29 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,02:45,03h 15m,INR 1600,18 Seats available,3.3,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,02:15,02h 45m,INR 1099,11 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Madhavi Travels,A/C Sleeper (2+1),23:40,04:10,04h 30m,INR 899,3 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
UFO Bus,A/C Sleeper (2+1),23:55,04:45,04h 50m,964,2 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
SG Travels,Bharat Benz A/C Sleeper (2+1),23:59,04:55,04h 56m,INR 999,1 Seat available,4.7,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Kalpaka Travels 1,A/C Sleeper (2+1),23:59,04:30,04h 31m,INR 900,1 Seat available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Cochin Bus,A/C Sleeper (2+1),23:59,05:10,05h 11m,INR 1000,1 Seat available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Arya Travels,A/C Sleeper (2+1),23:59,04:40,04h 41m,INR 945,7 Seats available,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
KP Travels,A/C Seater (2+2),21:15,01:30,04h 15m,INR 1599,1 Seat available,2.4,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Blue Bird Travels,A/C Seater Push Back (2+2),21:40,01:45,04h 05m,INR 899,21 Seats available,"2.3
9",https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:45,01:45,04h 00m,INR 1200,45 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
Galaxy Tours,A/C Semi Sleeper (2+2),21:45,01:45,04h 00m,INR 1000,9 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-aluva,Kozhikode to Aluva,Kerala
